"","Cav1.TGFB1","Cav1.TGFB2","Cav1.TGFB3","Cav1.Ctrl1","Cav1.Ctrl2","Cav1.Ctrl3","Con1.TGFB1","Con1.TGFB2","Con1.TGFB3","Con1.Ctrl1","Con1.Ctrl2","Con1.Ctrl3"
"Fabp1",6.58240996829321,6.28112692683828,6.51061909320575,8.91303023693629,9.48456844197426,8.29284807537144,6.54188192631528,6.62880529717483,6.39261293433228,8.16536433118963,8.9965073984602,7.92692264427291
"Fscn1",10.3041056507274,10.9016557836129,10.3444518503081,9.09668576192836,8.55255197451676,8.16404483820837,9.62217281588621,9.64457717970362,9.06045873290224,9.39095364938704,8.80736483999815,8.66666573468856
"Fas",8.25604602391511,8.14608765841347,8.32041958397823,9.21236803076434,9.08865350742134,8.80324882608155,8.19928128012514,8.25269418077524,8.05815931890015,9.44480806424106,9.30939420100597,8.94166223995829
"Fbln2",12.6733745652274,12.6390392726773,12.8349150317176,8.6102129253064,8.22826904608973,8.44968111774609,12.6424395131849,12.3528440320115,12.739638896452,8.49581597735792,8.02725977348972,8.3608514019046
"Fbp1",9.4910830651775,10.2111591695072,8.80116927641719,11.8737569448736,11.8394588488877,11.5432496136551,9.68540495202525,10.5634990565721,9.54533876102771,11.4099249402323,11.5410313808515,11.1662456460413
"Fga",7.64374806769082,8.18761982058908,7.46574430555405,10.3471402685285,10.6682457560214,10.3552075789936,7.98439195724376,8.04116472236607,7.61084645215185,9.93975882850524,10.288666708714,9.89084961873503
"Fgd1",10.0311404092253,10.1000255528178,10.4250180325775,8.42241484601111,8.46051196039105,8.37562842425418,9.68588730673645,9.76631752878338,9.93202710974487,8.55365126976552,8.5204971784075,8.57591917659514
"Fgf13",8.46794495223387,8.69232721788419,8.09970338992124,10.2619449010144,10.0404858885871,10.132793931189,8.75004849836073,9.00707751923725,8.63628251598764,10.3889507206847,10.3169844633575,10.411290621983
"Fgf2",9.75474944345363,9.9405912016348,10.5139097352441,6.63560641612317,6.5564256392398,6.65756840429873,8.4157900600879,8.52881171973894,8.90393582234839,6.49352021518884,6.39446661902294,6.45283412359159
"Fhl1",8.18747980136715,7.97962716774566,7.61093145606842,9.60570774378232,9.57892920936256,9.22773418870625,8.42477904196957,8.06324840758707,8.02563375467833,10.357331042427,10.5620389133136,10.3333510003284
"Sh3pxd2a",8.80517599789892,8.92274056096985,9.00085650660948,7.8319111620389,7.45307748239115,7.98080792993728,8.76977386030022,8.77434833338637,8.9865174978614,8.07621168126685,8.03086347019265,8.30457760696348
"Fkbp10",8.02331539528571,7.80166323731723,8.29594321087252,7.09493251801558,6.95552761076515,6.6862009433715,7.4185641015089,7.46283378634115,7.37829236896052,7.08921203280177,6.90147267495063,6.91539339408258
"Foxf2",8.76248986176026,8.78870277292682,8.95893049985541,6.45166405149233,6.84649249641193,6.66123089519567,8.14397331282379,8.1143625305658,8.31354960073413,6.63690246114822,6.49783871425383,6.44763972198192
"Fli1",8.68332661007861,8.54129802472156,8.7492488812079,7.92594578274415,7.47119517040139,7.57172878334763,8.36189509079581,8.19047938773389,8.1951774430873,8.17074351316985,7.73425738554106,7.69621784168553
"Flot1",9.54402948042783,9.47834520252839,9.5544593314978,10.6233033303982,10.6083820846303,10.6184403213893,9.41286393827381,9.23682132714795,9.26804791569575,10.2881523112784,10.3265864007324,10.1911878764006
"Fmo1",7.20518545790817,7.21486163749109,7.17462954677589,9.95558526255721,9.8882124168475,9.47376718436388,7.30564011971891,7.30156242223468,7.40040805958618,9.94159503068252,9.98834799478872,9.47697440760704
"Fmo5",9.3756633434336,9.35535751352273,9.36881371449841,11.315431604637,10.886399679477,10.4151632507679,9.7765121978197,9.68701746892269,9.63630017032616,11.043147781167,10.669519446044,10.1771494188074
"Ncs1",10.0806477730646,9.92796081203243,10.3249900268193,8.36454681521971,7.65373030187816,7.88644997490637,9.5947959875451,9.41342958529792,9.77602165776252,8.66855163409485,8.3724045930835,8.48277076271014
"Ftcd",9.21016847248091,9.32981330453288,9.12317702432554,11.2929071896992,11.2952855287628,10.9816989793806,9.43952186040146,9.35904728765376,9.1859975489215,11.2350102472906,11.2174296592329,10.9483135537804
"Gab2",10.7851163840901,11.0291036432159,11.0629760589507,9.36523460058761,9.26236625061238,9.35362011120345,10.6773719070622,10.7862214330522,10.9043212791195,9.52944634253006,9.38567002300369,9.42400976520132
"Gabre",7.28569931108035,7.0254984612437,7.95499833854356,5.97714610947559,5.91029669289463,6.18285683839318,6.64102008539956,6.44724467170307,6.92048982342678,5.91182050493063,5.98150782844781,5.81470778455738
"Slc6a12",8.18716419386268,8.23531203955032,7.99269718589538,10.154220514654,10.301843363435,9.90386437700515,8.51495783750172,8.78702673863034,8.47064931175634,10.3627657907161,10.3815049321105,10.0945615364047
"Slc6a13",8.39854241793751,8.12847956302414,7.98805769302643,11.6043204797209,10.9355732661623,10.5485537767595,8.72954524120986,8.42488707388788,8.07801670307673,11.6390726719174,11.0178320083525,10.7585576973167
"Galnt3",8.63216370683996,7.85536923315372,8.10119923966785,6.96870206491919,6.53637979959737,6.67076779911855,8.34962463587589,7.89953415028717,8.13593652513721,6.57076344505406,6.69052612806121,6.57078714269538
"Gamt",9.27068268776321,8.94105764406239,8.95523504965486,11.2885043455681,11.3471818623092,11.2244648306606,9.20348757111464,9.00399481444754,8.83794719809969,10.8608897172852,11.03519605848,10.8438320657502
"Gas2",7.93788722134553,7.67600822567549,7.74094948993391,9.25449768804892,8.83052001950964,8.713158714372,7.99015313966158,7.80382080474258,7.82241659503063,9.06649345297721,8.81848154998919,8.50831346831787
"Gas6",11.0420259093221,10.8574213272756,10.6115480295872,12.0690140085731,11.9520389903955,11.9862760769535,11.3476260951207,11.1572563808786,10.9345851391714,12.0694843074031,11.9267074962974,11.9323511119321
"Gcgr",8.49184971392534,8.39797611209843,8.31149821739242,9.79948365040602,9.71397877895844,9.47818450971762,8.7852190112949,8.65827334752945,8.29813460337468,9.74943828593501,9.70243597683073,9.39340353031442
"Gda",6.54510750663437,6.44119332579878,6.39412688521536,7.28978495089253,7.3610776608999,7.55550552024317,6.47753534687063,6.39123124484263,6.37930218500777,7.27826497031652,7.58102780792236,7.51061385052167
"Gpd1",8.73116497846848,9.03446135802497,8.22144899055687,11.0310153616842,11.1110761811736,10.8432755203799,9.28232174145224,9.64534201542662,8.96695318885734,11.1901916177683,11.1509571120971,10.8828117945745
"Gfpt2",10.0610342106366,10.1797266123977,11.0009122578721,6.73838735188589,7.05897876922767,6.75865982647612,9.01675771239317,9.06202479659424,9.55708373486246,6.97214462669109,7.0484224019527,6.67152289591176
"Gfra1",8.73216929985351,8.78558765171812,8.57488595520958,10.7784355724478,11.0861589532942,10.6209667879206,9.03240484325767,9.27423626628186,8.79394548792315,10.6148202712911,10.806477937983,10.4420592214019
"Gja1",9.92038550271192,8.93158504510496,8.86798577122347,7.37631627967456,6.94753098628972,6.53931789768698,9.37814204571249,8.32531851154712,8.39518971865832,7.42840468937264,6.81451581267804,6.79147662920694
"Gjb1",7.27577358599651,7.75179473643794,7.46858943576575,9.84732418834968,10.0199319371621,10.0762020802744,7.48998377437565,7.81675001982091,7.51897621978582,9.52650244186838,9.76822641776175,9.3513397152549
"Gjb2",8.65611128285174,8.25443804528363,7.42456282182955,11.3602396648283,11.4618572525277,11.1875277060949,8.86667275492728,8.89544112371205,8.07336726710757,11.0339800130617,11.2808294827091,10.8481867985561
"Gjb3",11.8876892120864,11.7644142834316,11.8751862393649,6.73891835881106,6.81613978096419,6.79028056607198,11.8130892602455,11.7084625381452,11.8463518833397,6.61514349226051,6.5840968908223,6.69490846082523
"Gjb4",11.6206852611924,11.614106623218,11.8858680550246,7.26144566894458,7.16644425823402,7.41433739114397,11.2232870267183,11.5259083147274,11.6554410606265,7.30435827889012,7.39318668387245,7.06596571735586
"Gclc",11.9724553088037,12.0506258281418,11.937043489883,13.458713709546,13.3381759798822,13.3743779652267,11.9374159852932,12.1208291616506,12.0398875899791,13.2043290819132,13.1008468325214,13.0997383103288
"Glp1r",8.87003065450284,7.56170956845084,8.65915803199106,6.63458704519834,6.81451403586003,6.66441619724876,7.79917872301098,6.89910519703614,7.14140341600468,6.51510784588608,6.61275037003003,6.12631936085378
"Gpam",10.5160562489536,10.3845966722844,10.3310083419163,12.1036529216884,12.0222358522696,11.8421418043328,10.8086001954325,10.654325645178,10.4961406250782,12.0184564241244,12.0456457923289,11.8457064142064
"Gpld1",9.28452050133786,9.11599600815696,8.98551924761705,10.4348166253608,10.6658814511316,10.5755180776763,9.6812277728665,9.64679795161899,9.69703160065609,10.503416940012,10.6145391156468,10.5528035312013
"Gpx3",11.5783771898706,11.9732073378246,12.452648205639,8.06447825104179,8.33685296442695,8.07820330782026,11.0883202047596,11.5131410711113,11.8200078601043,8.34413306435178,8.23771568378486,8.35329957738346
"Grb10",9.13676749514336,9.51900042906661,9.40007643794231,7.9423493792097,8.21062250975737,8.04113453341609,9.35545901184604,9.70341041172925,9.73548670023957,8.70039721946374,9.08519566113283,8.93669170702341
"Grb7",9.54589656079714,9.22956040127382,8.64061640791568,10.8957459330667,10.8954411884879,10.8754371135016,10.300686243978,10.0281218282559,9.78619076168883,10.8350463452746,10.8136817890065,10.7712099766554
"Gss",10.5969591763886,10.6647755642687,10.6618679187929,11.7995284786089,11.7644720268513,11.7924238205648,10.7584030244803,10.7501634032548,10.6449062176401,11.7678613278949,11.6714742463726,11.6665646398816
"Gsta3",9.60945999900742,9.52948247532957,9.17743996961018,11.7270994787523,11.5519484202401,11.4480776708022,9.69468434331774,9.87354823767279,9.59022210050006,11.4995546855753,11.4437116670355,11.1977209615385
"Gsta4",8.92360551645698,8.49475913779272,7.85562247222533,12.0827742556849,11.826545358551,11.6562703829785,9.12713209691666,8.9153930339573,8.32467889638667,11.8693734498337,11.7116514746511,11.4104186768128
"Gstm1",11.8361566259368,12.0837672055419,11.8221269369716,13.5098217916363,13.5099128738601,13.4345352326156,11.9573328672598,12.2266682636756,11.9870050522294,13.4732436612371,13.4619796382744,13.4235997531614
"Gstm3",8.86977771622875,9.16260053925121,9.09681031299057,12.2313843090315,12.2394809394317,12.139686566674,9.02017852542482,9.12890855512743,9.37705756842202,12.1200667394235,12.2439384183078,11.8539835255422
"Gstm6",8.46795595002057,8.82351771966528,8.78736967717808,10.8438266038358,10.8483722311546,10.8176244656581,8.95396263912257,9.35622249940261,9.29197536161283,10.7872414626673,10.9369791029973,10.8433108913607
"Gstt1",9.93761611031121,10.6471830345437,10.3836938067798,12.3108556970941,12.4886290957475,12.4247029542273,10.0523659708398,10.7448941383408,10.3355255013933,12.254228575711,12.4266942916474,12.4124258353707
"Gstt2",8.49253836479028,8.18974686754732,8.15548110574937,9.81295930663215,9.23738998007241,9.53913060207562,8.69194581686691,8.258335903309,8.11513690334586,9.61511587124873,9.32662735485758,9.60653559262864
"Gsto1",12.8225932267779,12.9259705480514,12.8892125806406,11.5632891243487,11.4328434169336,11.5746862091473,12.7248598767174,12.8054782482301,12.9575253777141,11.2676957306075,11.1572041323242,11.2046210993112
"Guca2a",6.905656032989,7.4110958570489,7.14130497701453,8.31304310900484,8.57350012447317,8.95423514495966,7.05187643487813,7.67850213714572,7.43410279842209,7.95564763433082,8.55378430060602,8.68498681364909
"Guca2b",9.91539352365068,11.2927642420434,10.7725319401142,11.6499370897317,12.1051748550709,12.6680112919832,9.9439004571629,11.6701635381963,11.5093993131614,11.2153857817562,12.0328937101381,12.2923627391066
"Gk",7.95834751371462,8.110273669685,8.13800535417248,9.23763795516985,9.169745980994,9.499963489714,7.87716245036563,8.31297534353545,8.25828526118156,9.28360583497145,9.40745095103199,9.39493726816024
"Cfb",11.4928298265405,12.216792488633,11.7106974960637,12.7499608270957,12.989382883537,12.9359307299006,11.7043664185938,12.2774105639703,11.9344938095129,12.6564935375436,12.8588844178504,12.8030722288553
"H2-Q10",8.7259644104713,8.90351228660816,8.81404902810765,10.2677798337072,10.6253623126256,10.6507706457241,9.0904571456692,9.2728206455047,9.04012625742334,10.1350258536676,10.3902741849905,10.2295375582464
"Hc",9.27073610596398,10.1030178437651,9.68538078684524,11.2074640079979,11.6724091454655,11.7396364963819,9.50344385650244,10.2702468719001,10.072327476572,10.5133499958788,11.2558197470731,11.0921742884851
"Serpind1",9.04975020384456,9.64195891603699,8.82841656573895,11.7721739953405,11.9514021972769,12.0391792124399,9.32500119765008,9.87029895965549,9.14092716255165,11.2137767449035,11.5732042280568,11.5916565266787
"Hbegf",11.2506169455356,11.6082137880247,11.7407258450017,9.25665962475433,9.70190123808364,9.73862407018775,10.7146605132238,11.1738348921254,11.3228513606492,9.58068205829909,9.73799670196071,9.84563253929884
"Foxq1",9.84263395013944,10.041057800857,9.73759336350698,8.82251155347182,9.02617923879891,9.06708290406895,9.70415468758478,9.75380500887649,9.44928768812087,8.48750403383128,8.45565163100865,8.45742869441146
"Foxf1",9.47459195047306,9.22935935402286,9.1768411518074,6.75321288494311,6.86792277778178,6.95490335757936,8.71574074725925,8.76024321798466,8.7950501756258,7.19000590446996,6.86170519178781,6.39309255686116
"Hgd",7.12489442928219,7.01503334587436,6.96732593827328,9.65142324713947,8.70493480630591,8.49178655345121,6.83859927018768,7.20417687344628,6.93285144037449,8.35531746170723,8.53108576983823,7.70072566696053
"Hk1",9.57797127345237,9.58267073535605,9.37405892022074,8.71475348226416,8.4947748316928,8.12432130585828,9.93169777071564,9.61883345091019,9.18519410984265,8.94955774022276,8.71040920360015,8.26844691173919
"Hmmr",5.30341431888194,5.25642719882757,5.30151132784595,6.92934212834655,6.30946437092865,6.55456391756917,5.25294496524067,5.08760326164871,5.1530009490013,7.42117501502356,6.84430926840828,7.22539062333676
"Foxa3",9.40043519288209,9.75630297856641,9.48299551328978,10.4465760196878,10.7393320615771,10.6574570832882,9.64127181362294,9.97863035495962,9.59548265423991,10.2116234633622,10.5066502924034,10.336163442845
"Onecut1",7.3410822841662,7.54927878037274,7.35628583039953,10.5668612538516,10.0180567745383,9.77454206860381,7.48181770921443,7.36315286400584,7.54925462701695,10.4122180035584,9.9973849883671,9.77286593380081
"Hp",12.2492264801069,12.9985090927265,11.8411207317405,13.7618147751398,13.9144047713385,13.828062007068,12.5926928791586,13.3330587755434,12.6220067729115,13.6817147430682,13.8855468539855,13.8420155822771
"Hpgd",9.95865896898939,10.6016805495043,10.8037228805615,11.4688491434677,11.4636416762511,11.3524363807925,9.91575386439178,10.5540115317663,10.2054857336671,11.5286208345094,11.5673537242068,11.4760519526795
"Lipc",8.33586362630708,8.55714460348781,7.65170199857211,10.2399147197803,10.5751823040779,10.0609560691413,8.72867031752915,8.78257935200769,8.01290977182643,10.1854855946546,10.5914145938413,9.78852545238467
"Hpn",10.0658254095183,10.1936094191789,9.5625572858262,11.3255539413873,11.3053939505358,11.3973092286052,10.5448193348468,10.5998679835263,10.3015602477041,11.2106937822339,11.2969080299896,11.2148608879461
"Hr",10.288401718313,9.88956263942373,10.22084552789,8.17947329478408,8.29773817836468,8.21394397188451,9.99231009357506,9.79111395728372,9.91865409769272,8.23532436822289,7.99165040025626,8.10903572176646
"Rida",9.26585236224936,8.76283625945558,8.54602754228016,11.7182939437192,11.1751622997579,10.7357498723433,9.21433995584749,8.91622089632873,8.55263438954979,11.4330842545975,10.9496113304468,10.5077340593848
"Hsd11b2",12.3352270637692,11.8328745837096,12.375052770515,7.37657444202272,7.73037705667613,7.62168586165052,11.9469387262889,11.7357978122883,12.2657054075694,7.9995797229616,7.70269378253176,7.60865171680993
"Hsd17b2",10.372201637844,10.3106822036673,9.39502168289759,12.6287545285152,12.4778961732013,12.1647869101838,11.0073898798307,10.8758855663078,10.1073239235504,12.603622150235,12.4346265732388,12.1875312068833
"Hsd3b3",5.92719899197372,5.88719573030046,5.66904173795889,7.07939447438113,7.70608957882624,7.20790925370487,6.03212675229817,6.26487516132004,5.64510888569824,6.99235592012166,7.70762023677144,6.92480315626927
"Htr1d",8.87308219830956,9.15066546027118,9.82032812587248,6.95619860217117,7.28776503930072,6.93391874103176,7.94595634392999,8.07177733569625,8.62871047961734,7.09872927260214,7.06115441999134,6.97889094860994
"Htr2b",9.69557479591804,9.57147854177393,10.2349199016895,6.17065716744298,6.10051761637771,6.13288925772049,9.39916671132796,9.1709206404709,9.57312053518405,6.39284769627957,6.2800979232295,5.99445487965852
"Hyal1",9.4465371980081,8.98479547369036,8.21116240330758,10.8894444410197,10.7557344592458,10.6000863906931,9.9678284729812,9.51516171577422,8.86744807353772,10.9225448154279,10.7331717788038,10.6549420648134
"Icam1",10.1170786089143,10.7769085944516,10.0644957030814,11.1363002656196,11.536395495186,11.4679698800731,10.6576600956495,11.1165306039517,10.7014285737495,11.3235237031417,11.6152020797831,11.5242223126103
"Id2",9.4284901487291,8.44775409498169,7.69926706424942,12.173892371133,11.7959206178075,11.1713929505069,9.78364285735862,9.0602084760177,8.23580528348743,12.295872869086,11.9080304091111,11.2665699048018
"Cxcl10",8.95649444680261,9.30359731593725,8.40564984171182,9.77003633864581,10.4393093527766,11.6686276262496,8.96350122399065,9.65622616950805,8.9588463134291,9.65013788321576,9.59960516663628,9.49769928666728
"Ifit1",9.37712930582335,9.05755634646209,8.70797969079675,11.3547896642956,11.8503228639776,12.1431967724791,9.16821645899138,9.24000323166892,8.44988430014594,10.9065054529286,11.0996036392076,10.4609908845831
"Ifit2",7.0167325768822,6.63827015643112,6.77858465655675,9.33476204944514,9.5383765540784,10.3133757785022,7.19843451416787,7.22478096283601,7.38657558011103,9.36787191237308,9.38307010006138,9.60025597722104
"Ifit3",8.16818238593748,8.01140449054354,7.37788934855545,11.1081241389905,12.2656543664817,12.9283643818867,7.660200438222,8.38155955217391,7.30948408181326,10.088585547931,10.8077433484113,9.86917454663447
"Ifngr1",11.6153642670169,11.5041549766818,11.2749340915035,12.6618064743046,12.6100963558818,12.5426838186402,11.6394671695389,11.6471592015596,11.4889476922558,12.6632427337363,12.608030433045,12.6716564832056
"Igf1r",9.48745279337237,9.06336317002314,9.2732196981638,7.4331993111561,7.06364479549477,7.08065627339776,9.14026106044346,8.78866878591274,9.06310918285496,7.74761716284132,7.43000749659419,7.60854866456532
"Igfbp1",8.38673825352122,9.35341050951278,8.29163640621142,10.8838880465272,11.4420030872496,11.3106518232017,9.19695828704143,9.91758896884211,8.8851662253073,10.6212930361557,11.3321971316729,10.9677506610824
"Igfbp4",9.47001138928024,9.4381163373729,9.23705367112858,10.8889048722616,10.7410900795155,10.6619450275294,9.869147096425,9.8016770494794,9.66022459042601,10.9543484696716,10.9516171531262,10.9893471235275
"Il18bp",8.22107339071816,8.48721804863013,8.37977266879883,9.01418574576678,9.59183675381727,10.1643225727153,8.29881275866145,8.43032995779826,8.38791886003861,8.98795660782353,9.17091893646,9.23449750230785
"Il11",8.57500257080371,8.6403576222685,9.3979319934906,7.0204625316786,7.13137099156015,6.67844807889949,7.34691393152614,7.54925920309291,8.18481464415238,6.99031573286134,6.83417139444846,6.81524714739704
"Il15",10.5486303079363,9.43567964409671,9.61432049230858,6.61756044345817,6.43707973676518,7.16147223777684,10.5489766825415,9.7621339730035,9.66703924067065,6.49640026876811,6.55724483668577,6.91362754572072
"Il18rap",7.09975385666473,8.06583971949116,7.78638805600703,6.39661915657119,6.33134344735625,6.14952317687103,6.97128510830687,7.49186829056179,7.79486334964885,6.2436908567327,6.45992351110324,6.07461204565696
"Inhba",11.9601585800791,11.7164636636371,11.9861477173816,12.8550091374717,12.8775963905769,12.8601701860691,11.3420298195926,10.790203378625,10.7331205490624,12.9599295417385,12.9864802257373,13.1120854503099
"Inhbc",7.64992489882254,8.0937382901934,7.88275317904928,8.83176900367863,9.0087924380735,9.11227278491967,7.93324155251226,8.30396194327814,8.31720105204866,8.88565952001616,9.10443073146103,9.12825386177142
"Inhbe",6.96168535161831,7.36876160168812,6.57931722766501,8.87292432843226,8.81729579796603,8.45266473121708,7.32710867647817,7.20533230112299,6.90971055756579,8.72147009154154,8.72497816570013,8.37890666295131
"Inpp1",8.89019053563078,8.86113822405717,8.89816417154504,10.0458822794586,10.043974674967,10.4886371095799,8.80336343965318,8.96427706876551,8.70890385120389,9.89348205687234,9.9051825153876,9.79004793587536
"Irs1",7.41079258609338,7.14114190928902,7.16867385401262,8.92753554407415,8.90309895125171,9.08975740040166,7.16185858783805,6.88780833048502,6.91355904075226,8.32769117075371,8.20193926077998,8.17780709274029
"Itga2",10.7044789384017,9.95544610886231,9.46139249531182,8.47399014016218,8.09297654687418,8.10688563246356,11.0394104202619,10.194811680528,9.61846093133925,8.30704751559659,7.78809533392652,7.74087484341135
"Itga5",12.1049981283122,12.3144119969444,12.5543605864536,10.7206274373848,10.8120734211923,10.6641812231295,11.7848728275365,11.8748575910527,11.9745000082675,10.9848367317857,11.2100111449885,11.0351689735638
"Itga6",8.89280361255641,8.81907108432371,8.41978990959026,9.94839519688642,10.2069561296367,9.96150338752244,9.27757358062219,9.24601379494592,8.87345780368631,10.0925679940073,10.3267206823544,10.0490845601147
"Itgb3",10.178894603595,10.293498278934,11.1351773492089,8.06582119981214,8.06510782780745,8.01167355948805,9.39056753892943,9.31492561485708,9.58209304515196,8.11389277377446,8.12595403460408,7.76940538795756
"Itgb6",8.63129545437718,9.41282403914616,8.78676178828613,7.39159977760789,7.39452039096323,7.78199808429885,9.1165382268007,10.3437362445195,10.6331570168362,7.42712280194033,7.8163395484781,8.16307913962205
"Itih1",8.71741145506073,9.41298258299766,8.66544204344317,10.4279082343235,10.8090088437305,10.577074524718,9.1204804050318,9.74694176077708,9.19780309020084,10.1465888691188,10.5751421503756,10.1949494930441
"Itih2",11.2525684020575,11.8034625769432,11.5332546092435,13.0332503901742,13.0521416753866,13.0107476912757,11.2515832576618,11.8065942248781,11.574694245833,12.8593349794274,12.983172440443,12.9045082605397
"Itih3",10.2113098053977,11.2446003995323,10.3706712186965,11.9935283217829,12.3749974365147,12.054008804807,10.5713801225727,11.4372072376568,10.802599130229,11.6893616210721,12.2537716398703,11.7704126288885
"Itih4",10.9835363660256,11.73805172464,10.7149229487776,12.5667094755678,12.9214515686868,12.4880188881643,11.4682538710187,11.9827384809337,11.2035653394471,12.5881477213393,12.9961512721042,12.4776508299836
"Itpr3",11.138908480338,11.8031643146362,12.1366835334893,9.20174272921512,9.5335714986229,9.64299278052871,10.9823630322909,11.4879298790888,11.6568636479452,9.21468841965734,9.51033105660803,9.6616206394957
"Jag1",13.3209876945171,13.3440062080359,13.4828633036231,12.3353808444324,11.5776347603032,11.7708475667569,13.046916778562,12.9478475768051,13.2257649112074,12.4782833982731,11.705985836348,12.1337856980361
"Junb",11.5152718601907,11.4624952245065,11.6680477694693,10.473533119886,10.4311847057865,10.5243618539679,11.5236418530316,11.5110202119542,11.5385308891549,10.4233587399036,10.4679745557691,10.4820241922074
"Kcnh1",9.12897565057739,8.60520811716147,8.96206647889482,7.20752330957717,7.36575944636643,6.87881115530032,8.57390868971894,8.18070588839532,8.5794027591458,7.16917129429142,7.31148001607846,7.13851271204016
"Kcnk1",8.25430198260371,7.81380174516121,8.01277699056561,7.3688992146737,7.3008832547841,7.23523559989126,8.4292734333413,8.02207307137262,8.57395044292831,7.2614991511435,7.25482310448096,7.24913486331153
"Kcnk5",7.35559174800872,7.26335606037799,7.23530170817553,8.47567368057763,8.28614298448007,8.14358449597673,7.48028762926424,7.50731467518728,7.43803340624557,8.77687843079435,8.55144175326912,8.44974300432556
"Kif11",6.34611516741538,6.40928751064872,6.3619198994892,7.79494739776448,7.09459269241352,7.64782006583915,6.56844539456584,6.11846088911554,6.28939040484441,8.35793212659903,7.87787322191444,8.21429705175163
"Kif3c",9.62049766467958,9.19963313688761,9.43701930621515,8.54756877709877,8.18813989246107,8.00908382750459,9.39303884499282,9.06599843562372,9.19691476028768,8.68139068584656,8.308543513571,8.24558682734057
"Fabp5",9.39726034953681,8.80023483044374,8.52476129191863,10.3529084398283,10.2262701148297,10.0979495189254,9.41833719501642,9.08246138884566,8.8316938413097,10.1986669823025,10.1800638689654,9.92063163727653
"Krt19",8.51479602707786,8.21096794165983,7.51692942067033,10.8490984189986,10.4617223210602,10.5637986306102,9.17432904793528,8.37404798982023,7.80752690672376,10.9480876202673,10.47049567782,10.5722137582416
"Lad1",9.66820369089937,9.18174806823516,9.52594096374973,8.26282979575166,8.04881220880608,7.75020736770536,9.31798615436237,8.8060514953927,8.96928239448311,8.26624302079967,7.92875832725029,7.9035323496622
"Lama5",8.09051537077685,8.31574377110935,8.18991712846515,8.97926604370009,9.02205522889727,9.20840553535258,8.22059635493902,8.30912028395106,8.28007885286102,9.03004445481212,9.33370254929256,9.5642369287812
"Lamb1",9.79370175727448,9.9339673588651,10.4524551601872,7.041908301714,7.32732266167104,6.81801166959529,9.0115324477534,9.2720689679635,9.71660733339058,7.29198546792826,6.88170493604304,6.73647459678251
"Lamb3",10.9493453820001,11.3726235785931,11.269104837775,8.60630651480499,8.84994059319201,8.92179996404316,11.0692043451955,11.3728058910674,11.3409213499227,8.78191539811089,8.92529686575289,8.89716494201786
"Anpep",8.62539955420257,9.22206478859942,8.95185169453552,10.725536791683,11.2758544341079,11.2397214375946,9.16144617050282,9.60952553724912,9.38640811559594,10.5942588271864,11.0974117784437,10.9513608433615
"Lcat",8.94538361689505,9.45569767232488,8.84199442161977,10.4268222925171,11.0718559905953,10.8857852403679,9.47654931627307,9.80716552263274,9.44514757537005,10.3494864817432,10.9332262882697,10.5116559258694
"Ldlr",9.67264183139805,10.126353048436,9.96418120107617,10.9176932493291,11.3371942330032,11.5711610808657,9.8596748475102,10.013834251625,9.94164183960274,10.7130612229787,11.1672536330479,11.2465335965534
"Lfng",8.73986289592591,8.92947805140674,9.44461517314328,7.56620491183231,7.38089975965158,7.42825674224438,8.55896256191459,8.59457472961511,9.08748100339766,7.67038260108179,7.43689664433521,7.48175623360142
"Lgals3",11.0026435174629,10.2588698085096,9.71883022146847,12.1083916811801,11.6626893172123,11.6503126408484,11.4676078282293,10.6655673986549,10.2082707214124,12.1143088725327,11.6285142239943,11.4950480124275
"Lhx9",7.99352383441295,8.04031333507419,8.05752628268372,7.28317311548219,7.28231413321549,7.11128197913283,8.328091356521,8.30839490213359,8.44853925968176,7.23810484468258,7.25682706639738,7.05803870859786
"Phyh",10.3851119432123,10.3998911270915,10.1518372283708,11.3020873584969,11.5058077634185,11.4198393657394,10.6811114838817,10.8001282603042,10.564172145331,11.2392288468591,11.3782386937728,11.2720108870196
"Lor",7.81845769268578,7.97752469482875,8.44685978325693,6.91808327562858,6.76694089361504,6.90803236862743,7.84230541110747,7.7669603541853,7.97207306865852,7.31228931553113,7.33812115280142,7.39175559133762
"Lox",12.8244625302298,12.8980472767266,12.9524429997505,9.51822300742918,9.28098269792013,9.99432519433988,12.5546882763067,12.571218299569,12.7352356892507,9.23164546282445,9.28285256536399,9.67266324855898
"Anxa1",7.05011553542624,6.68515136578541,7.00096703019346,7.74650868251832,7.31653926544785,7.83310193657653,6.82370542433211,6.61952422461068,6.57796022112407,8.4121051460875,7.5179318375117,8.06988714208966
"Lss",8.78857990526736,8.85294560637166,8.85950283898199,10.1518690025777,10.4070251321914,10.6254117601944,9.00079827101337,8.92546864608958,8.7715881528963,9.96335141884299,10.3090832595222,10.2048274013499
"Ltbp2",10.3877826900747,11.4906675937564,12.1204552434546,8.46640518665985,8.3697944713473,8.49307824286404,9.16102730327592,10.2531164887818,11.0307750083757,8.40787193298535,8.46967624057677,9.09153765168494
"Ltbp3",11.589218201914,10.3087143215291,10.436966466259,8.84969980447658,8.48929801540273,8.52103148335255,11.4425145786563,10.2652278200534,10.6701524808984,8.85725885132929,8.52325911201499,8.47692185234763
